Lat,Long,Data,Cliente,Fazenda,Talhão,Gleba,Cultura,Variedade,Data de plantio,Data de colheita,Acúmulo de chuva (mm),Média de produção Kg/Ha (Balança),Kg/Ha
-19.39771565,-47.39434357,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11987,10/10/2024,03/03/2025,870,3,3.5411947
-19.39744226,-47.39452991,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11988,10/10/2024,03/03/2025,870,3,3.543548
-19.4013274,-47.39439643,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11989,10/10/2024,03/03/2025,870,3,3.54629
-19.40087467,-47.39448498,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11990,10/10/2024,03/03/2025,870,3,3.5586376
-19.40078563,-47.3943885,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11991,10/10/2024,03/03/2025,870,3,3.575856
-19.40105526,-47.39448762,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11992,10/10/2024,03/03/2025,870,3,3.592605
-19.39717389,-47.39433564,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11993,10/10/2024,03/03/2025,870,3,3.6194758
-19.40150798,-47.39439907,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11994,10/10/2024,03/03/2025,870,3,3.6305068
-19.39717264,-47.39443079,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11995,10/10/2024,03/03/2025,870,3,3.6326575
-19.3969933,-47.39433299,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11996,10/10/2024,03/03/2025,870,3,3.6332548
-19.3976241,-47.3944374,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11997,10/10/2024,03/03/2025,870,3,3.6811533
-19.40096497,-47.3944863,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11998,10/10/2024,03/03/2025,870,3,3.6900449
-19.40096622,-47.39439114,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11999,10/10/2024,03/03/2025,870,3,3.7205083
-19.40141769,-47.39439775,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12000,10/10/2024,03/03/2025,870,3,3.7952108
-19.3970836,-47.39433432,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12001,10/10/2024,03/03/2025,870,3,3.7968895
-19.39708234,-47.39442947,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12002,10/10/2024,03/03/2025,870,3,3.8886745
-19.40493403,-47.38797702,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12003,10/10/2024,03/03/2025,870,3,1.4273825
-19.40493528,-47.38788185,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12004,10/10/2024,03/03/2025,870,3,1.5217834
-19.40502307,-47.3880735,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12005,10/10/2024,03/03/2025,870,3,1.558876
-19.40502182,-47.38816866,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12006,10/10/2024,03/03/2025,870,3,1.5747043
-19.40501932,-47.38835898,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12007,10/10/2024,03/03/2025,870,3,1.6126246
-19.40502057,-47.38826382,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12008,10/10/2024,03/03/2025,870,3,1.6166358
-19.40493278,-47.38807218,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12009,10/10/2024,03/03/2025,870,3,1.6817135
-19.40493653,-47.38778669,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12010,10/10/2024,03/03/2025,870,3,1.6827598
-19.40501807,-47.38845414,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12011,10/10/2024,03/03/2025,870,3,1.7143205
-19.40493778,-47.38769153,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12012,10/10/2024,03/03/2025,870,3,1.7153851
-19.40493153,-47.38816734,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12013,10/10/2024,03/03/2025,870,3,1.7890214
-19.40501682,-47.3885493,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12014,10/10/2024,03/03/2025,870,3,1.803327
-19.40484874,-47.38759505,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12015,10/10/2024,03/03/2025,870,3,1.8470744
-19.40493904,-47.38759637,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12016,10/10/2024,03/03/2025,870,3,1.8847784
-19.40484499,-47.38788054,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12017,10/10/2024,03/03/2025,870,3,1.887136
-19.4047622,-47.38730825,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12018,10/10/2024,03/03/2025,870,3,1.9886217
-19.40494029,-47.38750121,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12019,10/10/2024,03/03/2025,870,3,2.0023987
-19.40484999,-47.38749989,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12020,10/10/2024,03/03/2025,870,3,2.017273
-19.40485249,-47.38730957,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12021,10/10/2024,03/03/2025,870,3,2.0702732
-19.40476345,-47.38721309,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12022,10/10/2024,03/03/2025,870,3,2.1093326
-19.40476095,-47.38740341,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12023,10/10/2024,03/03/2025,870,3,2.1509652
-19.40493028,-47.3882625,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12024,10/10/2024,03/03/2025,870,3,2.209607
-19.40467941,-47.38673596,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12025,10/10/2024,03/03/2025,870,3,2.218701
-19.40484624,-47.38778537,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12026,10/10/2024,03/03/2025,870,3,2.2224069
-19.40485124,-47.38740473,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12027,10/10/2024,03/03/2025,870,3,2.2433357
-19.40484749,-47.38769021,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12028,10/10/2024,03/03/2025,870,3,2.2458887
-19.40484374,-47.3879757,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12029,10/10/2024,03/03/2025,870,3,2.299802
-19.40484249,-47.38807086,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12030,10/10/2024,03/03/2025,870,3,2.3617632
-19.40484124,-47.38816602,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12031,10/10/2024,03/03/2025,870,3,2.3675349
-19.40458912,-47.38673464,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12032,10/10/2024,03/03/2025,870,3,2.4512172
-19.40501557,-47.38864446,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12033,10/10/2024,03/03/2025,870,3,2.4685323
-19.40501181,-47.38892995,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12034,10/10/2024,03/03/2025,870,3,2.5420563
-19.4047597,-47.38749857,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12035,10/10/2024,03/03/2025,870,3,2.5624902
-19.40483998,-47.38826118,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12036,10/10/2024,03/03/2025,870,3,2.638839
-19.40474844,-47.38835502,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12037,10/10/2024,03/03/2025,870,3,2.7046216
-19.40475094,-47.3881647,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12038,10/10/2024,03/03/2025,870,3,2.7112727
-19.40458786,-47.3868298,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12039,10/10/2024,03/03/2025,870,3,2.724069
-19.40459037,-47.38663948,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12040,10/10/2024,03/03/2025,870,3,2.7298183
-19.40492903,-47.38835766,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12041,10/10/2024,03/03/2025,870,3,2.7404807
-19.40475344,-47.38797438,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12042,10/10/2024,03/03/2025,870,3,2.7511163
-19.40483748,-47.3884515,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12043,10/10/2024,03/03/2025,870,3,2.7612636
-19.40501056,-47.38902511,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12044,10/10/2024,03/03/2025,870,3,2.7621236
-19.40492778,-47.38845282,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12045,10/10/2024,03/03/2025,870,3,2.7674508
-19.40474969,-47.38825986,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12046,10/10/2024,03/03/2025,870,3,2.775912
-19.40467816,-47.38683112,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12047,10/10/2024,03/03/2025,870,3,2.78304
-19.40483873,-47.38835634,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12048,10/10/2024,03/03/2025,870,3,2.8203568
-19.40475469,-47.38787922,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12049,10/10/2024,03/03/2025,870,3,2.8248203
-19.4046594,-47.38825854,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12050,10/10/2024,03/03/2025,870,3,2.8421307
-19.40475219,-47.38806954,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12051,10/10/2024,03/03/2025,870,3,2.8484962
-19.40474719,-47.38845019,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12052,10/10/2024,03/03/2025,870,3,2.854921
-19.40501306,-47.38883479,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12053,10/10/2024,03/03/2025,870,3,2.8676016
-19.40459162,-47.38654432,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12054,10/10/2024,03/03/2025,870,3,2.8690932
-19.40475845,-47.38759373,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12055,10/10/2024,03/03/2025,870,3,2.8725495
-19.40466065,-47.38816338,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12056,10/10/2024,03/03/2025,870,3,2.8751833
-19.4047647,-47.38711792,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12057,10/10/2024,03/03/2025,870,3,2.8992672
-19.4047572,-47.38768889,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12058,10/10/2024,03/03/2025,870,3,2.9105744
-19.40475595,-47.38778406,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12059,10/10/2024,03/03/2025,870,3,2.9164903
-19.40467691,-47.38692628,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12060,10/10/2024,03/03/2025,870,3,2.9430342
-19.4046644,-47.3878779,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12061,10/10/2024,03/03/2025,870,3,2.9891658
-19.40465815,-47.38835371,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12062,10/10/2024,03/03/2025,870,3,3.0023782
-19.40466315,-47.38797306,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12063,10/10/2024,03/03/2025,870,3,3.012114
-19.40458661,-47.38692497,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12064,10/10/2024,03/03/2025,870,3,3.039074
-19.40492652,-47.38854798,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12065,10/10/2024,03/03/2025,870,3,3.0489244
-19.4046694,-47.38749725,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12066,10/10/2024,03/03/2025,870,3,3.0807974
-19.4046619,-47.38806822,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12067,10/10/2024,03/03/2025,870,3,3.0918708
-19.40483623,-47.38854667,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12068,10/10/2024,03/03/2025,870,3,3.142625
-19.4046669,-47.38768758,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12069,10/10/2024,03/03/2025,870,3,3.1608133
-19.40448131,-47.38806558,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12070,10/10/2024,03/03/2025,870,3,3.171731
-19.40474594,-47.38854535,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12071,10/10/2024,03/03/2025,870,3,3.195969
-19.40441103,-47.38654168,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12072,10/10/2024,03/03/2025,870,3,3.215791
-19.40450132,-47.386543,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12073,10/10/2024,03/03/2025,870,3,3.2160113
-19.40467066,-47.38740209,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12074,10/10/2024,03/03/2025,870,3,3.2473962
-19.40448381,-47.38787526,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12075,10/10/2024,03/03/2025,870,3,3.251898
-19.40448506,-47.3877801,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12076,10/10/2024,03/03/2025,870,3,3.2534614
-19.4045716,-47.3880669,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12077,10/10/2024,03/03/2025,870,3,3.275916
-19.40474469,-47.38864051,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12078,10/10/2024,03/03/2025,870,3,3.2880814
-19.40466815,-47.38759241,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12079,10/10/2024,03/03/2025,870,3,3.2905738
-19.40466565,-47.38778274,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12080,10/10/2024,03/03/2025,870,3,3.331692
-19.40450257,-47.38644784,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12081,10/10/2024,03/03/2025,870,3,3.3397257
-19.40448256,-47.38797042,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12082,10/10/2024,03/03/2025,870,3,3.3608553
-19.40438977,-47.38815943,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12083,10/10/2024,03/03/2025,870,3,3.3807478
-19.40457411,-47.38787658,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12084,10/10/2024,03/03/2025,870,3,3.3867779
-19.40457661,-47.38768626,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12085,10/10/2024,03/03/2025,870,3,3.3958738
-19.40483498,-47.38864183,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12086,10/10/2024,03/03/2025,870,3,3.416867
-19.40474343,-47.38873567,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12087,10/10/2024,03/03/2025,870,3,3.416874
-19.40467566,-47.38702145,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12088,10/10/2024,03/03/2025,870,3,3.4207802
-19.40439477,-47.38777878,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12089,10/10/2024,03/03/2025,870,3,3.422628
-19.40473843,-47.38911632,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12090,10/10/2024,03/03/2025,870,3,3.4380515
-19.40448006,-47.38816075,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12091,10/10/2024,03/03/2025,870,3,3.4533806
-19.40457035,-47.38816206,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12092,10/10/2024,03/03/2025,870,3,3.454395
-19.40492527,-47.38864315,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12093,10/10/2024,03/03/2025,870,3,3.459048
-19.40441228,-47.38644652,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12094,10/10/2024,03/03/2025,870,3,3.4594162
-19.40457536,-47.38778142,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12095,10/10/2024,03/03/2025,870,3,3.4725845
-19.40450007,-47.38663816,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12096,10/10/2024,03/03/2025,870,3,3.4814055
-19.40449882,-47.38673332,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12097,10/10/2024,03/03/2025,870,3,3.4895022
-19.40467191,-47.38730693,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12098,10/10/2024,03/03/2025,870,3,3.507102
-19.40457286,-47.38797174,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12099,10/10/2024,03/03/2025,870,3,3.5142066
-19.40483248,-47.38883215,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12100,10/10/2024,03/03/2025,870,3,3.517338
-19.40472967,-47.38978244,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12101,10/10/2024,03/03/2025,870,3,3.520591
-19.40472591,-47.39006793,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12102,10/10/2024,03/03/2025,870,3,3.5219696
-19.40447005,-47.38892204,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12103,10/10/2024,03/03/2025,870,3,3.522049
-19.40465689,-47.38844887,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12104,10/10/2024,03/03/2025,870,3,3.523518
-19.40481996,-47.38978376,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12105,10/10/2024,03/03/2025,870,3,3.5240326
-19.40472716,-47.38997277,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12106,10/10/2024,03/03/2025,870,3,3.5268106
-19.4044688,-47.3890172,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12107,10/10/2024,03/03/2025,870,3,3.528345
-19.40438851,-47.38825459,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12108,10/10/2024,03/03/2025,870,3,3.5306785
-19.40439102,-47.38806427,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12109,10/10/2024,03/03/2025,870,3,3.542042
-19.40448631,-47.38768494,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12110,10/10/2024,03/03/2025,870,3,3.5443208
-19.40447881,-47.38825591,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12111,10/10/2024,03/03/2025,870,3,3.548175
-19.40463436,-47.39016177,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12112,10/10/2024,03/03/2025,870,3,3.5542295
-19.40472466,-47.39016309,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12113,10/10/2024,03/03/2025,870,3,3.5544717
-19.40450507,-47.38625752,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12114,10/10/2024,03/03/2025,870,3,3.5578732
-19.40483122,-47.38892731,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12115,10/10/2024,03/03/2025,870,3,3.5604327
-19.40474218,-47.38883083,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12116,10/10/2024,03/03/2025,870,3,3.5747485
-19.40439352,-47.38787394,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12117,10/10/2024,03/03/2025,870,3,3.5766318
-19.40473217,-47.38959212,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12118,10/10/2024,03/03/2025,870,3,3.5785081
-19.40472215,-47.39035341,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12119,10/10/2024,03/03/2025,870,3,3.5813947
-19.40482622,-47.38930796,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12120,10/10/2024,03/03/2025,870,3,3.5837266
-19.40473092,-47.38968728,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12121,10/10/2024,03/03/2025,870,3,3.5854137
-19.40446504,-47.38930268,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12122,10/10/2024,03/03/2025,870,3,3.5871317
-19.40482872,-47.38911763,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12123,10/10/2024,03/03/2025,870,3,3.5989063
-19.4047234,-47.39025825,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12124,10/10/2024,03/03/2025,870,3,3.6033647
-19.40446379,-47.38939784,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12125,10/10/2024,03/03/2025,870,3,3.6042504
-19.40446629,-47.38920752,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12126,10/10/2024,03/03/2025,870,3,3.6046617
-19.40447756,-47.38835107,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12127,10/10/2024,03/03/2025,870,3,3.6047926
-19.4045691,-47.38825723,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12128,10/10/2024,03/03/2025,870,3,3.6056623
-19.40473718,-47.38921148,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12129,10/10/2024,03/03/2025,870,3,3.6066027
-19.40438726,-47.38834975,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12130,10/10/2024,03/03/2025,870,3,3.6081991
-19.40445503,-47.39006397,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12131,10/10/2024,03/03/2025,870,3,3.6082466
-19.40463311,-47.39025693,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12132,10/10/2024,03/03/2025,870,3,3.6134903
-19.40482997,-47.38902247,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12133,10/10/2024,03/03/2025,870,3,3.615706
-19.40445628,-47.38996881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12134,10/10/2024,03/03/2025,870,3,3.622542
-19.40482497,-47.38940312,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12135,10/10/2024,03/03/2025,870,3,3.6250618
-19.40446755,-47.38911236,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12136,10/10/2024,03/03/2025,870,3,3.6269157
-19.40457786,-47.3875911,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12137,10/10/2024,03/03/2025,870,3,3.6309893
-19.40482371,-47.38949828,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12138,10/10/2024,03/03/2025,870,3,3.6312995
-19.4046256,-47.3908279,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12139,10/10/2024,03/03/2025,870,3,3.631475
-19.40473968,-47.38902115,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12140,10/10/2024,03/03/2025,870,3,3.6400564
-19.40481745,-47.38997409,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12141,10/10/2024,03/03/2025,870,3,3.65051
-19.40483373,-47.38873699,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12142,10/10/2024,03/03/2025,870,3,3.6505492
-19.40492152,-47.38892863,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12143,10/10/2024,03/03/2025,870,3,3.6536171
-19.40448757,-47.38758978,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12144,10/10/2024,03/03/2025,870,3,3.664609
-19.40463562,-47.39006661,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12145,10/10/2024,03/03/2025,870,3,3.668275
-19.40439602,-47.38768362,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12146,10/10/2024,03/03/2025,870,3,3.6704485
-19.40445753,-47.38987365,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12147,10/10/2024,03/03/2025,870,3,3.67085
-19.40463937,-47.38978113,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12148,10/10/2024,03/03/2025,870,3,3.6736112
-19.40439727,-47.38758846,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12149,10/10/2024,03/03/2025,870,3,3.6776953
-19.40482747,-47.3892128,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12150,10/10/2024,03/03/2025,870,3,3.6815257
-19.4044713,-47.38882687,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12151,10/10/2024,03/03/2025,870,3,3.6858115
-19.40491651,-47.38930928,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12152,10/10/2024,03/03/2025,870,3,3.6870077
-19.40500931,-47.38912027,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12153,10/10/2024,03/03/2025,870,3,3.6890006
-19.40445878,-47.38977849,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12154,10/10/2024,03/03/2025,870,3,3.694174
-19.40440978,-47.38663685,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12155,10/10/2024,03/03/2025,870,3,3.695899
-19.40474093,-47.38892599,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12156,10/10/2024,03/03/2025,870,3,3.6959946
-19.4047209,-47.39044857,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12157,10/10/2024,03/03/2025,870,3,3.7002757
-19.40447255,-47.38873171,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12158,10/10/2024,03/03/2025,870,3,3.7134714
-19.40481871,-47.38987893,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12159,10/10/2024,03/03/2025,870,3,3.7171743
-19.40492277,-47.38883347,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12160,10/10/2024,03/03/2025,870,3,3.7177825
-19.40473467,-47.3894018,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12161,10/10/2024,03/03/2025,870,3,3.7185009
-19.40447631,-47.38844623,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12162,10/10/2024,03/03/2025,870,3,3.7240088
-19.40464062,-47.38968596,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_12163,10/10/2024,03/03/2025,870,3,3.7269835
